default_id,loan_id,default_date,default_reason,outstanding_at_default,recovery_amount,recovery_status,days_to_default,npl_classification,provision_amount,source_system,record_created_at
DEF0000156,LOAN0006832,2022-10-03,Overcommitment,722296.63,135672.43,Legal Recovery In Progress,239,Substandard,195491.84,RISK_MANAGEMENT,2026-04-18 13:21:59.608743
DEF0000157,LOAN0000162,2023-06-03,Job Loss,1358343.38,560868.05,Written-Off,171,Doubtful,123894.74,RISK_MANAGEMENT,2026-04-18 13:21:59.608778
DEF0000158,LOAN0015827,2024-01-09,Economic Downturn,783503.76,173863.06,Written-Off,1171,Doubtful,80325.98,RISK_MANAGEMENT,2026-04-18 13:21:59.608814
DEF0000159,LOAN0017699,2022-09-15,Job Loss,519431.31,64326.12,Written-Off,545,Substandard,315498.21,RISK_MANAGEMENT,2026-04-18 13:21:59.608851
DEF0000160,LOAN0010873,2020-07-21,Job Loss,1295009.1,126930.08,Legal Recovery In Progress,1089,Substandard,430018.66,RISK_MANAGEMENT,2026-04-18 13:21:59.608887
DEF0000161,LOAN0005227,2023-07-21,Fraud,769339.64,305295.87,Written-Off,688,Doubtful,401841.26,RISK_MANAGEMENT,2026-04-18 13:21:59.608923
DEF0000162,LOAN0014450,2021-04-13,Job Loss,1779252.95,768884.51,Legal Recovery In Progress,1532,Doubtful,66569.87,RISK_MANAGEMENT,2026-04-18 13:21:59.608959
DEF0000163,LOAN0013450,2022-09-16,Economic Downturn,1399776.7,31637.35,Partially Recovered,179,Substandard,490345.77,RISK_MANAGEMENT,2026-04-18 13:21:59.608995
DEF0000164,LOAN0005382,2022-03-10,Death,528625.56,17259.11,Legal Recovery In Progress,998,Substandard,173887.11,RISK_MANAGEMENT,2026-04-18 13:21:59.609030
DEF0000165,LOAN0012497,2020-10-08,Job Loss,1981856.95,792473.24,Legal Recovery In Progress,380,Loss,429980.11,RISK_MANAGEMENT,2026-04-18 13:21:59.609065
DEF0000166,LOAN0005805,2020-04-20,Economic Downturn,1431106.02,391062.51,Partially Recovered,1191,Substandard,286585.81,RISK_MANAGEMENT,2026-04-18 13:21:59.609100
DEF0000167,LOAN0005381,2024-11-22,Overcommitment,411415.73,157631.15,Sold to Debt Buyer,149,Loss,444182.02,RISK_MANAGEMENT,2026-04-18 13:21:59.609135
DEF0000168,LOAN0013858,2022-03-16,Job Loss,1033201.35,15418.36,Legal Recovery In Progress,549,Doubtful,432515.87,RISK_MANAGEMENT,2026-04-18 13:21:59.609170
DEF0000169,LOAN0002963,2019-09-20,Job Loss,1983495.28,405698.18,Written-Off,139,Loss,400274.4,RISK_MANAGEMENT,2026-04-18 13:21:59.609205
DEF0000170,LOAN0012391,2023-03-28,Overcommitment,436216.76,141820.62,Legal Recovery In Progress,1248,Substandard,1243.82,RISK_MANAGEMENT,2026-04-18 13:21:59.609241
DEF0000171,LOAN0006327,2021-06-26,Divorce,683748.71,36624.42,Partially Recovered,662,Doubtful,138492.73,RISK_MANAGEMENT,2026-04-18 13:21:59.609275
DEF0000172,LOAN0012207,2023-10-28,Death,21689.04,10593.25,Written-Off,1273,Loss,341599.68,RISK_MANAGEMENT,2026-04-18 13:21:59.609318
DEF0000173,LOAN0001855,2023-07-20,Fraud,205476.67,28417.87,Sold to Debt Buyer,236,Substandard,62589.68,RISK_MANAGEMENT,2026-04-18 13:21:59.609367
DEF0000174,LOAN0007973,2023-12-28,Death,1382033.92,260009.24,Sold to Debt Buyer,967,Substandard,356271.29,RISK_MANAGEMENT,2026-04-18 13:21:59.609403
DEF0000175,LOAN0007264,2019-07-10,Business Failure,1000226.02,60410.04,Partially Recovered,1249,Substandard,191435.26,RISK_MANAGEMENT,2026-04-18 13:21:59.609470
DEF0000176,LOAN0000661,2019-01-22,Overcommitment,1932118.47,416252.66,Sold to Debt Buyer,1014,Substandard,415678.39,RISK_MANAGEMENT,2026-04-18 13:21:59.609510
DEF0000177,LOAN0009609,2020-07-21,Business Failure,1283894.4,62354.08,Written-Off,897,Substandard,129301.18,RISK_MANAGEMENT,2026-04-18 13:21:59.609547
DEF0000178,LOAN0005026,2024-07-29,Unknown,1664539.37,386412.07,Legal Recovery In Progress,1081,Doubtful,259489.84,RISK_MANAGEMENT,2026-04-18 13:21:59.609590
DEF0000179,LOAN0009415,2020-07-15,Unknown,568612.81,152013.99,Fully Recovered,459,Loss,168886.6,RISK_MANAGEMENT,2026-04-18 13:21:59.609629
DEF0000180,LOAN0017930,2020-04-28,Overcommitment,1684250.77,412961.83,Fully Recovered,668,Substandard,116638.29,RISK_MANAGEMENT,2026-04-18 13:21:59.609665
DEF0000181,LOAN0000575,2023-12-15,Overcommitment,1970892.62,163109.26,Legal Recovery In Progress,1354,Substandard,358639.55,RISK_MANAGEMENT,2026-04-18 13:21:59.609701
DEF0000182,LOAN0014654,2021-04-29,Unknown,121998.97,19580.93,Written-Off,813,Substandard,98491.95,RISK_MANAGEMENT,2026-04-18 13:21:59.609752
DEF0000183,LOAN0013269,2023-09-15,Job Loss,650581.54,301369.15,Partially Recovered,730,Doubtful,85570.98,RISK_MANAGEMENT,2026-04-18 13:21:59.609788
DEF0000184,LOAN0013394,2024-11-22,Job Loss,1463288.95,589758.09,Legal Recovery In Progress,154,Substandard,6552.85,RISK_MANAGEMENT,2026-04-18 13:21:59.609825
DEF0000185,LOAN0000764,2023-12-11,Job Loss,1859735.72,376377.12,Written-Off,291,Substandard,212490.01,RISK_MANAGEMENT,2026-04-18 13:21:59.609860
DEF0000186,LOAN0012862,2024-12-01,Divorce,1940278.02,778434.83,Legal Recovery In Progress,414,Loss,416970.09,RISK_MANAGEMENT,2026-04-18 13:21:59.609895
DEF0000187,LOAN0008402,2020-02-28,Business Failure,520725.73,5517.39,Partially Recovered,249,Substandard,378478.21,RISK_MANAGEMENT,2026-04-18 13:21:59.609930
DEF0000188,LOAN0016384,2021-08-04,Medical Emergency,1409389.75,552880.02,Legal Recovery In Progress,1164,Doubtful,86835.55,RISK_MANAGEMENT,2026-04-18 13:21:59.609965
DEF0000189,LOAN0012035,2020-07-16,Death,1519380.39,737732.69,Written-Off,184,Doubtful,453275.66,RISK_MANAGEMENT,2026-04-18 13:21:59.610001
DEF0000190,LOAN0016214,2023-04-08,Job Loss,1100804.07,72988.02,Partially Recovered,1134,Doubtful,493743.34,RISK_MANAGEMENT,2026-04-18 13:21:59.610035
DEF0000191,LOAN0003907,2022-09-24,Job Loss,880415.9,343777.62,Legal Recovery In Progress,386,Substandard,496042.14,RISK_MANAGEMENT,2026-04-18 13:21:59.610070
DEF0000192,LOAN0001412,2021-11-06,Overcommitment,692696.02,292593.31,Sold to Debt Buyer,185,Substandard,42298.21,RISK_MANAGEMENT,2026-04-18 13:21:59.610104
DEF0000193,LOAN0017764,2020-05-21,Death,583347.62,89178.59,Written-Off,1530,Substandard,474125.8,RISK_MANAGEMENT,2026-04-18 13:21:59.610139
DEF0000194,LOAN0012522,2024-10-14,Divorce,1784584.75,635289.49,Partially Recovered,620,Loss,291629.82,RISK_MANAGEMENT,2026-04-18 13:21:59.610174
DEF0000195,LOAN0003663,2021-07-10,Overcommitment,617789.4,60743.27,Written-Off,1223,Doubtful,48111.77,RISK_MANAGEMENT,2026-04-18 13:21:59.610209
DEF0000196,LOAN0011033,2024-10-18,Medical Emergency,1864488.34,829067.87,Written-Off,1256,Substandard,143921.78,RISK_MANAGEMENT,2026-04-18 13:21:59.610244
DEF0000197,LOAN0010650,2022-08-23,Economic Downturn,1203590.49,546259.97,Written-Off,815,Doubtful,211604.94,RISK_MANAGEMENT,2026-04-18 13:21:59.610279
DEF0000198,LOAN0005567,2020-10-27,Economic Downturn,1348630.33,115747.93,Written-Off,1645,Doubtful,138217.14,RISK_MANAGEMENT,2026-04-18 13:21:59.610313
DEF0000199,LOAN0015776,2022-03-21,Medical Emergency,1127574.41,335815.25,Written-Off,556,Doubtful,322787.24,RISK_MANAGEMENT,2026-04-18 13:21:59.610352
DEF0000200,LOAN0011846,2020-05-14,Overcommitment,249137.45,25085.67,Sold to Debt Buyer,719,Loss,403546.68,RISK_MANAGEMENT,2026-04-18 13:21:59.610388
DEF0000201,LOAN0006052,2020-12-04,Job Loss,1723719.05,920563.45,Partially Recovered,342,Substandard,376709.97,RISK_MANAGEMENT,2026-04-18 13:21:59.610450
DEF0000202,LOAN0005594,2023-02-16,Overcommitment,1447659.31,266330.91,Partially Recovered,745,Substandard,459561.13,RISK_MANAGEMENT,2026-04-18 13:21:59.610490
DEF0000203,LOAN0000367,2023-07-25,Business Failure,1024371.47,414189.22,Legal Recovery In Progress,1770,Doubtful,17227.94,RISK_MANAGEMENT,2026-04-18 13:21:59.610525
DEF0000204,LOAN0007810,2020-06-30,Overcommitment,940281.42,484040.54,Written-Off,1226,Substandard,44101.01,RISK_MANAGEMENT,2026-04-18 13:21:59.610565
DEF0000205,LOAN0004132,2023-10-04,Medical Emergency,917046.74,87707.44,Partially Recovered,1217,Substandard,401731.57,RISK_MANAGEMENT,2026-04-18 13:21:59.610611
DEF0000206,LOAN0003120,2024-01-18,Fraud,1187071.88,571576.72,Legal Recovery In Progress,878,Loss,446317.76,RISK_MANAGEMENT,2026-04-18 13:21:59.610648
DEF0000207,LOAN0011289,2022-12-11,Overcommitment,806791.21,39393.15,Fully Recovered,1624,Doubtful,205419.64,RISK_MANAGEMENT,2026-04-18 13:21:59.610683
DEF0000208,LOAN0004155,2023-04-12,Economic Downturn,970399.38,160651.44,Written-Off,655,Doubtful,428748.9,RISK_MANAGEMENT,2026-04-18 13:21:59.610719
DEF0000209,LOAN0007298,2022-03-22,Death,1909209.25,52662.77,Partially Recovered,1717,Substandard,154737.16,RISK_MANAGEMENT,2026-04-18 13:21:59.610754
DEF0000210,LOAN0000390,2021-03-15,Job Loss,1217425.17,308574.95,Written-Off,384,Substandard,116423.56,RISK_MANAGEMENT,2026-04-18 13:21:59.610795
DEF0000211,LOAN0003005,2022-07-05,Job Loss,1243700.14,485799.99,Written-Off,1507,Substandard,334042.9,RISK_MANAGEMENT,2026-04-18 13:21:59.610839
DEF0000212,LOAN0000597,2023-06-07,Job Loss,1005498.92,6966.77,Fully Recovered,1578,Doubtful,127165.2,RISK_MANAGEMENT,2026-04-18 13:21:59.610875
DEF0000213,LOAN0013157,2022-04-01,Business Failure,433431.83,112927.71,Written-Off,521,Substandard,121522.4,RISK_MANAGEMENT,2026-04-18 13:21:59.610910
DEF0000214,LOAN0016631,2024-08-30,Job Loss,1817832.79,121667.11,Legal Recovery In Progress,633,Loss,245285.08,RISK_MANAGEMENT,2026-04-18 13:21:59.610949
DEF0000215,LOAN0000400,2024-03-01,Fraud,869695.9,51708.25,Written-Off,719,Doubtful,204454.63,RISK_MANAGEMENT,2026-04-18 13:21:59.610984
DEF0000216,LOAN0004396,2023-10-23,Business Failure,1715702.45,525594.07,Partially Recovered,472,Loss,110293.55,RISK_MANAGEMENT,2026-04-18 13:21:59.611019
DEF0000217,LOAN0003700,2020-09-23,Medical Emergency,1734040.9,539668.59,Written-Off,890,Substandard,385128.32,RISK_MANAGEMENT,2026-04-18 13:21:59.611055
DEF0000218,LOAN0016681,2021-07-31,Job Loss,1894700.24,705091.54,Partially Recovered,875,Loss,372560.24,RISK_MANAGEMENT,2026-04-18 13:21:59.611090
DEF0000219,LOAN0016430,2023-09-24,Job Loss,56614.8,26919.99,Legal Recovery In Progress,1397,Doubtful,441169.2,RISK_MANAGEMENT,2026-04-18 13:21:59.611126
DEF0000220,LOAN0006309,2022-12-07,Business Failure,365830.66,119375.56,Sold to Debt Buyer,1148,Loss,497096.06,RISK_MANAGEMENT,2026-04-18 13:21:59.611161
DEF0000221,LOAN0005563,2019-07-23,Divorce,1569810.92,662592.8,Legal Recovery In Progress,839,Substandard,38472.47,RISK_MANAGEMENT,2026-04-18 13:21:59.611196
DEF0000222,LOAN0002569,2024-01-12,Job Loss,430848.5,176757.12,Written-Off,275,Loss,148792.05,RISK_MANAGEMENT,2026-04-18 13:21:59.611231
DEF0000223,LOAN0007371,2024-12-31,Business Failure,113334.62,10525.32,Partially Recovered,1745,Substandard,319681.99,RISK_MANAGEMENT,2026-04-18 13:21:59.611266
DEF0000224,LOAN0014104,2019-08-23,Job Loss,784366.29,44708.66,Partially Recovered,686,Substandard,453445.23,RISK_MANAGEMENT,2026-04-18 13:21:59.611305
DEF0000225,LOAN0001741,2019-07-01,Death,712059.97,309168.74,Written-Off,1544,Loss,50562.39,RISK_MANAGEMENT,2026-04-18 13:21:59.611342
DEF0000226,LOAN0016211,2020-05-04,Medical Emergency,393744.03,73827.25,Sold to Debt Buyer,124,Substandard,382142.19,RISK_MANAGEMENT,2026-04-18 13:21:59.611377
DEF0000227,LOAN0006252,2020-08-09,Unknown,1585933.22,616917.08,Partially Recovered,1162,Substandard,397308.48,RISK_MANAGEMENT,2026-04-18 13:21:59.611422
DEF0000228,LOAN0000247,2023-01-19,Overcommitment,374906.2,124380.59,Written-Off,717,Loss,248788.77,RISK_MANAGEMENT,2026-04-18 13:21:59.611492
DEF0000229,LOAN0008040,2020-08-27,Divorce,223655.47,101800.26,Partially Recovered,1651,Loss,116293.04,RISK_MANAGEMENT,2026-04-18 13:21:59.611530
DEF0000230,LOAN0007736,2022-12-28,Divorce,442263.53,97586.27,Written-Off,98,Doubtful,362075.08,RISK_MANAGEMENT,2026-04-18 13:21:59.611566
DEF0000231,LOAN0005583,2020-04-06,Job Loss,944289.39,212629.71,Partially Recovered,1221,Doubtful,414297.57,RISK_MANAGEMENT,2026-04-18 13:21:59.611613
DEF0000232,LOAN0004482,2023-04-03,Job Loss,595943.36,84031.07,Fully Recovered,375,Loss,158729.19,RISK_MANAGEMENT,2026-04-18 13:21:59.611651
DEF0000233,LOAN0011531,2020-01-19,Divorce,1351204.25,152666.99,Fully Recovered,1023,Doubtful,303236.13,RISK_MANAGEMENT,2026-04-18 13:21:59.611686
DEF0000234,LOAN0012011,2023-03-13,Overcommitment,437575.98,12130.9,Fully Recovered,187,Doubtful,449058.73,RISK_MANAGEMENT,2026-04-18 13:21:59.611723
DEF0000235,LOAN0015022,2024-10-01,Divorce,286276.79,55091.65,Fully Recovered,389,Doubtful,302476.2,RISK_MANAGEMENT,2026-04-18 13:21:59.611758
DEF0000236,LOAN0004445,2024-08-17,Job Loss,209605.17,38200.58,Written-Off,1215,Doubtful,125275.89,RISK_MANAGEMENT,2026-04-18 13:21:59.611793
DEF0000237,LOAN0016824,2023-04-16,Overcommitment,1722173.07,353404.99,Partially Recovered,779,Doubtful,477197.26,RISK_MANAGEMENT,2026-04-18 13:21:59.611829
DEF0000238,LOAN0005514,2021-07-05,Fraud,1293956.46,57472.25,Partially Recovered,1194,Substandard,368773.94,RISK_MANAGEMENT,2026-04-18 13:21:59.611872
DEF0000239,LOAN0015055,2024-01-25,Medical Emergency,233997.57,1020.95,Legal Recovery In Progress,1280,Loss,145399.41,RISK_MANAGEMENT,2026-04-18 13:21:59.611915
DEF0000240,LOAN0009543,2020-02-01,Overcommitment,999818.86,337664.21,Sold to Debt Buyer,664,Loss,459531.6,RISK_MANAGEMENT,2026-04-18 13:21:59.611951
DEF0000241,LOAN0002218,2021-06-17,Job Loss,1969106.35,354569.82,Legal Recovery In Progress,1681,Substandard,22784.14,RISK_MANAGEMENT,2026-04-18 13:21:59.611986
DEF0000242,LOAN0016285,2024-12-16,Overcommitment,1624190.95,313643.04,Partially Recovered,954,Doubtful,469728.69,RISK_MANAGEMENT,2026-04-18 13:21:59.612021
DEF0000243,LOAN0012112,2022-10-03,Business Failure,1381490.73,276336.18,Partially Recovered,300,Substandard,205232.88,RISK_MANAGEMENT,2026-04-18 13:21:59.612056
DEF0000244,LOAN0003679,2020-10-01,Divorce,562439.53,114598.25,Written-Off,1781,Doubtful,410660.24,RISK_MANAGEMENT,2026-04-18 13:21:59.612092
DEF0000245,LOAN0008201,2023-04-18,Fraud,564180.63,237482.55,Partially Recovered,938,Substandard,252508.38,RISK_MANAGEMENT,2026-04-18 13:21:59.612127
DEF0000246,LOAN0002571,2022-03-19,Job Loss,701692.39,222392.01,Legal Recovery In Progress,1485,Substandard,60250.21,RISK_MANAGEMENT,2026-04-18 13:21:59.612163
DEF0000247,LOAN0008882,2024-02-03,Overcommitment,362193.32,54235.81,Legal Recovery In Progress,1632,Substandard,125025.71,RISK_MANAGEMENT,2026-04-18 13:21:59.612198
DEF0000248,LOAN0005030,2019-12-24,Medical Emergency,700995.39,343070.18,Legal Recovery In Progress,1334,Doubtful,200274.77,RISK_MANAGEMENT,2026-04-18 13:21:59.612235
DEF0000249,LOAN0009422,2024-04-09,Job Loss,990211.0,252913.33,Legal Recovery In Progress,1305,Doubtful,58820.14,RISK_MANAGEMENT,2026-04-18 13:21:59.612270
DEF0000250,LOAN0014667,2021-03-20,Fraud,149054.77,32990.4,Fully Recovered,579,Substandard,336969.49,RISK_MANAGEMENT,2026-04-18 13:21:59.612305
DEF0000251,LOAN0002850,2024-07-26,Medical Emergency,1223405.96,493077.63,Partially Recovered,795,Doubtful,314154.63,RISK_MANAGEMENT,2026-04-18 13:21:59.612343
DEF0000252,LOAN0000059,2023-02-22,Job Loss,219150.37,1612.01,Partially Recovered,1077,Substandard,355824.57,RISK_MANAGEMENT,2026-04-18 13:21:59.612379
DEF0000253,LOAN0007821,2024-12-22,Divorce,1724225.17,4235.6,Partially Recovered,672,Doubtful,294940.67,RISK_MANAGEMENT,2026-04-18 13:21:59.612427
DEF0000254,LOAN0013060,2022-08-14,Divorce,452342.77,230478.28,Written-Off,1354,Substandard,36395.29,RISK_MANAGEMENT,2026-04-18 13:21:59.612493
DEF0000255,LOAN0009722,2020-04-26,Job Loss,144817.38,76382.55,Partially Recovered,282,Doubtful,70266.88,RISK_MANAGEMENT,2026-04-18 13:21:59.612547
DEF0000256,LOAN0012125,2023-12-30,Job Loss,321178.12,78763.52,Partially Recovered,1181,Substandard,80258.22,RISK_MANAGEMENT,2026-04-18 13:21:59.612600
DEF0000257,LOAN0013184,2021-08-06,Overcommitment,1350517.89,174183.79,Written-Off,112,Loss,364809.91,RISK_MANAGEMENT,2026-04-18 13:21:59.612638
DEF0000258,LOAN0009043,2020-10-05,Medical Emergency,1519705.06,402880.37,Fully Recovered,1245,Loss,170963.03,RISK_MANAGEMENT,2026-04-18 13:21:59.612675
DEF0000259,LOAN0009695,2021-01-22,Job Loss,109577.44,501.51,Legal Recovery In Progress,776,Loss,178413.07,RISK_MANAGEMENT,2026-04-18 13:21:59.612711
DEF0000260,LOAN0008777,2021-05-06,Economic Downturn,1280730.45,212360.51,Partially Recovered,1718,Doubtful,4354.38,RISK_MANAGEMENT,2026-04-18 13:21:59.612747
DEF0000261,LOAN0011873,2022-03-13,Job Loss,1781741.32,883656.59,Written-Off,1197,Substandard,225556.67,RISK_MANAGEMENT,2026-04-18 13:21:59.612782
DEF0000262,LOAN0007506,2020-08-24,Job Loss,1010686.22,488461.06,Written-Off,696,Loss,143322.16,RISK_MANAGEMENT,2026-04-18 13:21:59.612818
DEF0000263,LOAN0001986,2021-03-13,Business Failure,1961961.41,491906.79,Fully Recovered,1770,Doubtful,124521.92,RISK_MANAGEMENT,2026-04-18 13:21:59.612852
DEF0000264,LOAN0001479,2020-08-12,Job Loss,754785.16,124202.86,Fully Recovered,1461,Loss,212811.0,RISK_MANAGEMENT,2026-04-18 13:21:59.612888
DEF0000265,LOAN0010097,2020-06-24,Job Loss,1495942.04,8233.39,Sold to Debt Buyer,1379,Substandard,309521.01,RISK_MANAGEMENT,2026-04-18 13:21:59.612923
DEF0000266,LOAN0009527,2022-12-30,Unknown,798838.68,137837.13,Fully Recovered,1780,Doubtful,289561.74,RISK_MANAGEMENT,2026-04-18 13:21:59.612980
DEF0000267,LOAN0000877,2021-02-11,Overcommitment,1733954.95,35651.29,Sold to Debt Buyer,1177,Substandard,412363.32,RISK_MANAGEMENT,2026-04-18 13:21:59.613031
DEF0000268,LOAN0017397,2019-04-21,Job Loss,412573.33,219622.78,Written-Off,841,Substandard,390543.24,RISK_MANAGEMENT,2026-04-18 13:21:59.613068
DEF0000269,LOAN0006139,2020-12-21,Death,1579032.82,654253.69,Fully Recovered,1754,Doubtful,374273.21,RISK_MANAGEMENT,2026-04-18 13:21:59.613106
DEF0000270,LOAN0013945,2021-05-07,Economic Downturn,1642851.53,175710.23,Fully Recovered,1565,Substandard,342355.38,RISK_MANAGEMENT,2026-04-18 13:21:59.613142
DEF0000271,LOAN0012525,2019-09-13,Overcommitment,435797.7,153006.64,Written-Off,1701,Doubtful,408639.43,RISK_MANAGEMENT,2026-04-18 13:21:59.613178
DEF0000272,LOAN0013836,2020-12-26,Overcommitment,470309.33,102213.47,Written-Off,539,Loss,272925.77,RISK_MANAGEMENT,2026-04-18 13:21:59.613216
DEF0000273,LOAN0016174,2019-02-19,Business Failure,416553.83,98804.85,Legal Recovery In Progress,1103,Doubtful,264960.16,RISK_MANAGEMENT,2026-04-18 13:21:59.613269
DEF0000274,LOAN0013477,2024-05-12,Job Loss,1894252.81,403161.81,Written-Off,730,Substandard,395378.74,RISK_MANAGEMENT,2026-04-18 13:21:59.613305
DEF0000275,LOAN0013802,2024-10-13,Divorce,629708.11,13636.45,Partially Recovered,1796,Doubtful,263430.74,RISK_MANAGEMENT,2026-04-18 13:21:59.613340
DEF0000276,LOAN0012838,2020-08-11,Fraud,253913.9,131327.49,Legal Recovery In Progress,791,Substandard,196665.7,RISK_MANAGEMENT,2026-04-18 13:21:59.613375
DEF0000277,LOAN0012087,2022-10-19,Divorce,650620.49,322987.23,Written-Off,1122,Substandard,299838.29,RISK_MANAGEMENT,2026-04-18 13:21:59.613410
DEF0000278,LOAN0005517,2023-07-21,Overcommitment,768851.28,198204.64,Partially Recovered,692,Loss,178125.94,RISK_MANAGEMENT,2026-04-18 13:21:59.613461
DEF0000279,LOAN0011767,2022-12-03,Business Failure,593872.15,263288.32,Legal Recovery In Progress,435,Doubtful,398153.63,RISK_MANAGEMENT,2026-04-18 13:21:59.613497
DEF0000280,LOAN0005442,2019-09-19,Job Loss,1664968.74,441165.3,Written-Off,344,Substandard,237678.83,RISK_MANAGEMENT,2026-04-18 13:21:59.613533
DEF0000281,LOAN0002124,2020-07-18,Job Loss,1164322.28,562209.54,Written-Off,1334,Substandard,302371.33,RISK_MANAGEMENT,2026-04-18 13:21:59.613567
DEF0000282,LOAN0015459,2019-12-30,Overcommitment,1028803.46,282020.6,Partially Recovered,304,Loss,347509.7,RISK_MANAGEMENT,2026-04-18 13:21:59.613631
DEF0000283,LOAN0002732,2022-05-17,Overcommitment,825153.62,370366.32,Partially Recovered,450,Substandard,204739.76,RISK_MANAGEMENT,2026-04-18 13:21:59.613671
DEF0000284,LOAN0005670,2022-12-25,Fraud,466670.54,124973.97,Legal Recovery In Progress,1074,Doubtful,127877.82,RISK_MANAGEMENT,2026-04-18 13:21:59.613708
DEF0000285,LOAN0013758,2020-11-25,Overcommitment,1721025.26,337178.74,Written-Off,449,Loss,486587.91,RISK_MANAGEMENT,2026-04-18 13:21:59.613744
DEF0000286,LOAN0009196,2020-04-07,Business Failure,428359.8,21973.86,Sold to Debt Buyer,499,Substandard,102182.9,RISK_MANAGEMENT,2026-04-18 13:21:59.613779
DEF0000287,LOAN0006736,2019-10-26,Job Loss,1688521.16,676882.71,Written-Off,636,Substandard,479265.7,RISK_MANAGEMENT,2026-04-18 13:21:59.613815
DEF0000288,LOAN0011879,2024-07-31,Job Loss,810699.49,333532.92,Partially Recovered,464,Doubtful,156733.94,RISK_MANAGEMENT,2026-04-18 13:21:59.613850
DEF0000289,LOAN0016513,2020-07-20,Death,584141.17,270594.24,Partially Recovered,1108,Loss,183180.78,RISK_MANAGEMENT,2026-04-18 13:21:59.613885
DEF0000290,LOAN0017098,2024-03-17,Overcommitment,1884924.97,1034189.07,Fully Recovered,984,Doubtful,357460.93,RISK_MANAGEMENT,2026-04-18 13:21:59.613920
DEF0000291,LOAN0015817,2019-05-12,Overcommitment,455552.4,138857.26,Written-Off,831,Substandard,208812.69,RISK_MANAGEMENT,2026-04-18 13:21:59.613955
DEF0000292,LOAN0005468,2024-06-09,Job Loss,491384.28,268778.11,Sold to Debt Buyer,1228,Substandard,97424.91,RISK_MANAGEMENT,2026-04-18 13:21:59.613990
DEF0000293,LOAN0016789,2021-11-27,Medical Emergency,1583063.73,501291.9,Legal Recovery In Progress,1562,Doubtful,428722.43,RISK_MANAGEMENT,2026-04-18 13:21:59.614043
DEF0000294,LOAN0003757,2023-07-11,Business Failure,1505628.64,134778.73,Legal Recovery In Progress,464,Substandard,178790.44,RISK_MANAGEMENT,2026-04-18 13:21:59.614080
DEF0000295,LOAN0003910,2020-12-23,Unknown,1326023.09,484775.99,Partially Recovered,1157,Substandard,217918.3,RISK_MANAGEMENT,2026-04-18 13:21:59.614116
DEF0000296,LOAN0009366,2024-02-28,Business Failure,1629228.21,562391.32,Partially Recovered,530,Substandard,94008.13,RISK_MANAGEMENT,2026-04-18 13:21:59.614151
DEF0000297,LOAN0005063,2020-09-16,Medical Emergency,1470512.63,108377.96,Written-Off,859,Substandard,464066.63,RISK_MANAGEMENT,2026-04-18 13:21:59.614186
