loan_id,customer_id,loan_type,loan_amount,interest_rate,loan_term_months,loan_start_date,loan_end_date,current_balance,loan_status,origination_branch,collateral_type,source_system,record_created_at
LOAN0000152,CUST001992,Personal Loan,46645.13,15.12,60,2020-12-29,2025-12-03,13291.82,Active,BR034,Property,LOAN_ORIGINATION,2026-04-18 13:21:49.035106
LOAN0000153,CUST009886,Vehicle Finance,170133.95,17.18,72,2022-01-27,2027-12-27,108537.7,Active,BR006,Vehicle,LOAN_ORIGINATION,2026-04-18 13:21:49.035106
LOAN0000154,CUST000828,Personal Loan,87804.84,22.55,60,2023-04-05,2028-03-09,55385.78,Active,BR005,None,LOAN_ORIGINATION,2026-04-18 13:21:49.035106
LOAN0000155,CUST006505,Credit Card,61558.11,20.23,12,2019-03-01,2020-02-24,7387.17,Default,BR045,Property,LOAN_ORIGINATION,2026-04-18 13:21:49.035106
LOAN0000156,CUST000230,Personal Loan,96115.58,14.48,60,2022-01-31,2027-01-05,51098.9,Active,BR023,None,LOAN_ORIGINATION,2026-04-18 13:21:49.035106
LOAN0000157,CUST000774,Business Loan,1393651.98,19.68,84,2022-01-22,2028-12-16,856518.75,Active,BR023,None,LOAN_ORIGINATION,2026-04-18 13:21:49.035106
LOAN0000158,CUST008709,Home Loan,1302513.26,9.77,240,2022-12-24,2042-09-10,1134297.68,Active,BR043,None,LOAN_ORIGINATION,2026-04-18 13:21:49.035106
LOAN0000159,CUST004170,Vehicle Finance,793969.42,18.03,72,2020-03-11,2026-02-08,117907.17,Default,BR037,Vehicle,LOAN_ORIGINATION,2026-04-18 13:21:49.035106
LOAN0000160,CUST003102,Credit Card,42939.52,22.47,12,2019-10-05,2020-09-29,3348.45,Active,BR011,Vehicle,LOAN_ORIGINATION,2026-04-18 13:21:49.035106
LOAN0000161,CUST003339,Vehicle Finance,153431.5,16.82,72,2023-06-26,2029-05-25,121815.14,Active,BR044,Vehicle,LOAN_ORIGINATION,2026-04-18 13:21:49.035106
LOAN0000162,CUST006787,Personal Loan,66804.7,25.82,60,2023-03-28,2028-03-01,49881.32,Written-Off,BR007,Property,LOAN_ORIGINATION,2026-04-18 13:21:49.035106
LOAN0000163,CUST003500,Home Loan,814499.7,11.36,240,2018-01-30,2037-10-17,622836.35,Active,BR015,Vehicle,LOAN_ORIGINATION,2026-04-18 13:21:49.035106
LOAN0000164,CUST009782,Credit Card,19119.46,20.5,12,2019-05-01,2020-04-25,0.0,Closed,BR011,None,LOAN_ORIGINATION,2026-04-18 13:21:49.035106
LOAN0000165,CUST003713,Vehicle Finance,355374.98,11.31,72,2019-04-19,2025-03-18,17689.11,Active,BR026,None,LOAN_ORIGINATION,2026-04-18 13:21:49.035106
LOAN0000166,CUST009229,Vehicle Finance,327580.66,13.44,72,2021-10-06,2027-09-05,159792.48,Active,BR042,None,LOAN_ORIGINATION,2026-04-18 13:21:49.035106
LOAN0000167,CUST006719,Personal Loan,21925.89,28.65,60,2021-06-16,2026-05-21,7078.47,Default,BR006,Property,LOAN_ORIGINATION,2026-04-18 13:21:49.035106
LOAN0000168,CUST003952,Personal Loan,7447.74,14.51,60,2019-01-28,2024-01-02,0.0,Closed,BR008,Property,LOAN_ORIGINATION,2026-04-18 13:21:49.035106
LOAN0000169,CUST009528,Home Loan,2009173.96,11.78,240,2023-03-26,2042-12-11,1891723.2,Default,BR023,Property,LOAN_ORIGINATION,2026-04-18 13:21:49.035106
LOAN0000170,CUST003942,Home Loan,946738.45,10.15,240,2023-08-07,2043-04-24,899893.26,Active,BR008,Property,LOAN_ORIGINATION,2026-04-18 13:21:49.035106
LOAN0000171,CUST003998,Personal Loan,129198.23,14.5,60,2020-04-22,2025-03-27,1000.4,Default,BR041,Surety,LOAN_ORIGINATION,2026-04-18 13:21:49.035106
LOAN0000172,CUST005740,Home Loan,1135287.05,9.21,240,2020-01-20,2039-10-07,843174.33,Active,BR015,Property,LOAN_ORIGINATION,2026-04-18 13:21:49.035106
LOAN0000173,CUST006569,Vehicle Finance,472425.7,18.34,72,2022-08-22,2028-07-21,324081.51,Active,BR047,None,LOAN_ORIGINATION,2026-04-18 13:21:49.035106
LOAN0000174,CUST001478,Credit Card,26030.63,22.04,12,2018-01-19,2019-01-14,441.64,Active,BR029,Vehicle,LOAN_ORIGINATION,2026-04-18 13:21:49.035106
LOAN0000175,CUST001612,Personal Loan,31800.58,26.84,60,2022-10-03,2027-09-07,20822.34,Active,BR048,Vehicle,LOAN_ORIGINATION,2026-04-18 13:21:49.035106
LOAN0000176,CUST008144,Vehicle Finance,760243.28,14.67,72,2023-09-12,2029-08-11,588716.85,Default,BR041,Property,LOAN_ORIGINATION,2026-04-18 13:21:49.035106
LOAN0000177,CUST006774,Business Loan,3404019.58,10.95,84,2021-10-25,2028-09-18,2007932.08,Written-Off,BR043,None,LOAN_ORIGINATION,2026-04-18 13:21:49.035106
LOAN0000178,CUST005718,Vehicle Finance,763727.94,16.95,72,2022-07-23,2028-06-21,535021.7,Active,BR025,Property,LOAN_ORIGINATION,2026-04-18 13:21:49.035106
LOAN0000179,CUST004620,Home Loan,840221.77,10.39,240,2023-09-14,2043-06-01,824227.78,Active,BR044,None,LOAN_ORIGINATION,2026-04-18 13:21:49.035106
LOAN0000180,CUST002866,Vehicle Finance,619135.15,16.08,72,2022-09-17,2028-08-16,472291.79,Active,BR005,Vehicle,LOAN_ORIGINATION,2026-04-18 13:21:49.035106
LOAN0000181,CUST009489,Personal Loan,37413.5,25.56,60,2018-09-15,2023-08-20,2142.72,Active,BR006,None,LOAN_ORIGINATION,2026-04-18 13:21:49.035106
LOAN0000182,CUST005352,Business Loan,3758420.66,10.96,84,2018-05-24,2025-04-17,122146.54,Default,BR010,Cash Deposit,LOAN_ORIGINATION,2026-04-18 13:21:49.035106
LOAN0000183,CUST001696,Home Loan,2542593.12,9.4,240,2023-11-16,2043-08-03,2645717.68,Active,BR022,Surety,LOAN_ORIGINATION,2026-04-18 13:21:49.035106
LOAN0000184,CUST004269,Home Loan,876458.66,11.83,240,2021-11-06,2041-07-24,798225.95,Active,BR035,None,LOAN_ORIGINATION,2026-04-18 13:21:49.035106
LOAN0000185,CUST006053,Personal Loan,58181.1,21.62,60,2023-04-27,2028-03-31,42686.23,Active,BR047,Property,LOAN_ORIGINATION,2026-04-18 13:21:49.035106
LOAN0000186,CUST008899,Personal Loan,92796.15,14.49,60,2020-04-01,2025-03-06,5255.87,Active,BR013,Cash Deposit,LOAN_ORIGINATION,2026-04-18 13:21:49.035106
LOAN0000187,CUST001817,Personal Loan,137028.83,28.87,60,2021-11-21,2026-10-26,50932.84,Active,BR005,Property,LOAN_ORIGINATION,2026-04-18 13:21:49.035106
LOAN0000188,CUST007251,Personal Loan,8966.25,23.58,60,2023-08-14,2028-07-18,6387.91,Active,BR049,Cash Deposit,LOAN_ORIGINATION,2026-04-18 13:21:49.035106
LOAN0000189,CUST009259,Home Loan,1807115.97,10.1,240,2022-03-31,2041-12-16,1492101.33,Active,BR038,Vehicle,LOAN_ORIGINATION,2026-04-18 13:21:49.035106
LOAN0000190,CUST003381,Home Loan,670569.85,12.1,240,2023-05-16,2043-01-31,626802.86,Active,BR004,Surety,LOAN_ORIGINATION,2026-04-18 13:21:49.035106
LOAN0000191,CUST008421,Home Loan,1446311.74,9.03,240,2021-04-16,2041-01-01,1124363.0,Default,BR040,Property,LOAN_ORIGINATION,2026-04-18 13:21:49.035106
LOAN0000192,CUST001669,Personal Loan,82434.3,29.11,60,2020-05-20,2025-04-24,8253.9,Default,BR002,None,LOAN_ORIGINATION,2026-04-18 13:21:49.035106
LOAN0000193,CUST008624,Personal Loan,119459.48,18.03,60,2020-03-07,2025-02-09,1600.57,Active,BR003,None,LOAN_ORIGINATION,2026-04-18 13:21:49.035106
LOAN0000194,CUST000936,Vehicle Finance,798642.2,14.77,72,2022-08-10,2028-07-09,555991.29,Active,BR006,None,LOAN_ORIGINATION,2026-04-18 13:21:49.035106
LOAN0000195,CUST002046,Vehicle Finance,483136.51,16.95,72,2021-01-26,2026-12-26,173253.38,Active,BR015,Vehicle,LOAN_ORIGINATION,2026-04-18 13:21:49.035106
LOAN0000196,CUST001816,Personal Loan,67451.51,18.12,60,2021-01-17,2025-12-22,17540.35,Active,BR024,Property,LOAN_ORIGINATION,2026-04-18 13:21:49.035106
LOAN0000197,CUST000838,Home Loan,1670598.77,9.66,240,2023-07-26,2043-04-12,1724594.59,Default,BR001,None,LOAN_ORIGINATION,2026-04-18 13:21:49.035106
LOAN0000198,CUST000908,Personal Loan,92255.79,23.16,60,2018-07-29,2023-07-03,1432.63,Default,BR010,None,LOAN_ORIGINATION,2026-04-18 13:21:49.035106
LOAN0000199,CUST004736,Personal Loan,17211.81,15.14,60,2019-11-21,2024-10-25,137.71,Default,BR023,None,LOAN_ORIGINATION,2026-04-18 13:21:49.035106
LOAN0000200,CUST005892,Personal Loan,15427.31,25.75,60,2022-04-17,2027-03-22,6500.99,Active,BR024,None,LOAN_ORIGINATION,2026-04-18 13:21:49.035106
LOAN0000201,CUST008816,Home Loan,1228485.09,9.73,240,2020-04-02,2039-12-19,875872.03,Active,BR048,Property,LOAN_ORIGINATION,2026-04-18 13:21:49.035106
LOAN0000202,CUST006827,Credit Card,10627.78,22.39,12,2019-09-08,2020-09-02,631.04,Active,BR041,Vehicle,LOAN_ORIGINATION,2026-04-18 13:21:49.035106
LOAN0000203,CUST007860,Credit Card,52049.75,20.72,12,2023-07-01,2024-06-25,3281.81,Active,BR017,Cash Deposit,LOAN_ORIGINATION,2026-04-18 13:21:49.035106
LOAN0000204,CUST009925,Business Loan,1326697.54,21.32,84,2022-06-09,2029-05-03,869104.84,Default,BR041,None,LOAN_ORIGINATION,2026-04-18 13:21:49.035106
LOAN0000205,CUST001421,Home Loan,441956.71,8.95,240,2023-07-12,2043-03-29,415169.81,Active,BR046,Surety,LOAN_ORIGINATION,2026-04-18 13:21:49.035106
LOAN0000206,CUST008450,Vehicle Finance,116868.6,13.41,72,2022-10-04,2028-09-02,89445.44,Active,BR030,None,LOAN_ORIGINATION,2026-04-18 13:21:49.035106
LOAN0000207,CUST008556,Home Loan,1406245.48,11.1,240,2021-12-07,2041-08-24,1137895.22,Active,BR048,None,LOAN_ORIGINATION,2026-04-18 13:21:49.035106
LOAN0000208,CUST007261,Business Loan,1689003.6,13.51,84,2022-06-01,2029-04-25,1037388.6,Active,BR017,None,LOAN_ORIGINATION,2026-04-18 13:21:49.035106
LOAN0000209,CUST005588,Home Loan,2499002.48,11.49,240,2020-12-16,2040-09-02,2238989.57,Active,BR015,Vehicle,LOAN_ORIGINATION,2026-04-18 13:21:49.035106
LOAN0000210,CUST000345,Personal Loan,23951.51,29.39,60,2021-10-03,2026-09-07,7999.46,Active,BR013,None,LOAN_ORIGINATION,2026-04-18 13:21:49.035106
LOAN0000211,CUST000676,Personal Loan,8969.65,28.6,60,2023-10-24,2028-09-27,7635.34,Active,BR040,Cash Deposit,LOAN_ORIGINATION,2026-04-18 13:21:49.035106
LOAN0000212,CUST007690,Personal Loan,13740.23,29.16,60,2022-12-26,2027-11-30,10012.55,Active,BR035,Vehicle,LOAN_ORIGINATION,2026-04-18 13:21:49.035106
LOAN0000213,CUST003463,Home Loan,1196607.13,8.72,240,2022-05-06,2042-01-21,1148768.0,Active,BR032,Surety,LOAN_ORIGINATION,2026-04-18 13:21:49.035106
LOAN0000214,CUST006706,Vehicle Finance,516605.05,15.14,72,2022-04-27,2028-03-26,339717.16,Active,BR016,Vehicle,LOAN_ORIGINATION,2026-04-18 13:21:49.035106
LOAN0000215,CUST004182,Vehicle Finance,440117.07,17.3,72,2020-11-28,2026-10-28,183040.1,Active,BR046,Vehicle,LOAN_ORIGINATION,2026-04-18 13:21:49.035106
LOAN0000216,CUST006190,Personal Loan,87649.87,27.55,60,2020-12-21,2025-11-25,18716.84,Active,BR016,None,LOAN_ORIGINATION,2026-04-18 13:21:49.035106
LOAN0000217,CUST004344,Home Loan,1992464.93,10.45,240,2022-12-18,2042-09-04,1749932.21,Active,BR018,Vehicle,LOAN_ORIGINATION,2026-04-18 13:21:49.035106
LOAN0000218,CUST007573,Vehicle Finance,302818.37,10.1,72,2018-11-17,2024-10-16,0.0,Closed,BR038,Surety,LOAN_ORIGINATION,2026-04-18 13:21:49.035106
LOAN0000219,CUST005233,Business Loan,4548889.62,19.34,84,2021-11-29,2028-10-23,3135131.36,Active,BR005,Property,LOAN_ORIGINATION,2026-04-18 13:21:49.035106
LOAN0000220,CUST009182,Vehicle Finance,86426.42,17.98,72,2021-12-19,2027-11-18,39157.19,Active,BR003,Property,LOAN_ORIGINATION,2026-04-18 13:21:49.035106
LOAN0000221,CUST001440,Personal Loan,30981.17,14.07,60,2020-09-04,2025-08-09,4577.34,Active,BR038,Property,LOAN_ORIGINATION,2026-04-18 13:21:49.035106
LOAN0000222,CUST003043,Home Loan,2044464.36,8.67,240,2021-01-31,2040-10-18,1791903.03,Active,BR029,Surety,LOAN_ORIGINATION,2026-04-18 13:21:49.035106
LOAN0000223,CUST008206,Business Loan,4866255.59,19.4,84,2022-12-21,2029-11-14,3361389.64,Default,BR005,None,LOAN_ORIGINATION,2026-04-18 13:21:49.035106
LOAN0000224,CUST001322,Business Loan,803917.71,19.46,84,2020-11-01,2027-09-26,300706.31,Default,BR003,Cash Deposit,LOAN_ORIGINATION,2026-04-18 13:21:49.035106
LOAN0000225,CUST007581,Home Loan,2209285.49,9.34,240,2021-08-02,2041-04-19,1989533.91,Active,BR047,Cash Deposit,LOAN_ORIGINATION,2026-04-18 13:21:49.035106
LOAN0000226,CUST004861,Vehicle Finance,257165.54,16.1,72,2018-05-28,2024-04-26,32007.49,Active,BR008,None,LOAN_ORIGINATION,2026-04-18 13:21:49.035106
LOAN0000227,CUST005408,Personal Loan,34120.61,27.69,60,2019-06-16,2024-05-20,4573.2,Active,BR038,Property,LOAN_ORIGINATION,2026-04-18 13:21:49.035106
LOAN0000228,CUST000011,Home Loan,1123135.25,9.53,240,2020-11-03,2040-07-21,983817.69,Active,BR043,Surety,LOAN_ORIGINATION,2026-04-18 13:21:49.035106
LOAN0000229,CUST004252,Home Loan,758324.64,10.29,240,2018-04-07,2037-12-23,569777.6,Active,BR028,Property,LOAN_ORIGINATION,2026-04-18 13:21:49.035106
LOAN0000230,CUST004549,Personal Loan,81035.03,21.54,60,2022-02-02,2027-01-07,44334.44,Active,BR020,Vehicle,LOAN_ORIGINATION,2026-04-18 13:21:49.035106
LOAN0000231,CUST001792,Home Loan,2858828.7,10.16,240,2020-09-15,2040-06-02,2315585.66,Active,BR016,None,LOAN_ORIGINATION,2026-04-18 13:21:49.035106
LOAN0000232,CUST008931,Home Loan,2791615.21,9.81,240,2022-12-19,2042-09-05,2908084.44,Active,BR035,Property,LOAN_ORIGINATION,2026-04-18 13:21:49.035106
LOAN0000233,CUST004148,Personal Loan,82542.37,29.33,60,2023-07-22,2028-06-25,59243.73,Active,BR048,Property,LOAN_ORIGINATION,2026-04-18 13:21:49.035106
LOAN0000234,CUST007849,Home Loan,2297620.28,10.78,240,2019-11-26,2039-08-13,1755560.15,Active,BR004,Surety,LOAN_ORIGINATION,2026-04-18 13:21:49.035106
LOAN0000235,CUST005299,Personal Loan,33713.4,25.08,60,2018-01-23,2022-12-28,3441.71,Default,BR046,Vehicle,LOAN_ORIGINATION,2026-04-18 13:21:49.035106
LOAN0000236,CUST009863,Personal Loan,85663.38,15.65,60,2021-01-22,2025-12-27,25144.57,Active,BR034,None,LOAN_ORIGINATION,2026-04-18 13:21:49.035106
LOAN0000237,CUST009179,Personal Loan,117562.49,21.9,60,2023-11-18,2028-10-22,93681.69,Active,BR019,Property,LOAN_ORIGINATION,2026-04-18 13:21:49.035106
LOAN0000238,CUST007791,Personal Loan,51762.79,27.89,60,2022-06-20,2027-05-25,23070.53,Active,BR034,Property,LOAN_ORIGINATION,2026-04-18 13:21:49.035106
LOAN0000239,CUST006201,Personal Loan,35331.07,25.06,60,2021-07-13,2026-06-17,13178.07,Active,BR045,Surety,LOAN_ORIGINATION,2026-04-18 13:21:49.035106
LOAN0000240,CUST008155,Vehicle Finance,289313.9,12.38,72,2020-07-18,2026-06-17,91813.08,Active,BR029,Vehicle,LOAN_ORIGINATION,2026-04-18 13:21:49.035106
LOAN0000241,CUST007126,Vehicle Finance,279060.29,17.16,72,2020-11-25,2026-10-25,121022.0,Active,BR040,Surety,LOAN_ORIGINATION,2026-04-18 13:21:49.035106
LOAN0000242,CUST008203,Home Loan,1031611.82,8.71,240,2021-09-25,2041-06-12,870754.37,Active,BR029,Surety,LOAN_ORIGINATION,2026-04-18 13:21:49.035106
LOAN0000243,CUST001500,Personal Loan,14337.43,29.28,60,2018-04-21,2023-03-26,1898.0,Active,BR005,None,LOAN_ORIGINATION,2026-04-18 13:21:49.035106
LOAN0000244,CUST004817,Vehicle Finance,439106.77,16.44,72,2020-08-28,2026-07-28,145038.0,Active,BR014,Cash Deposit,LOAN_ORIGINATION,2026-04-18 13:21:49.035106
LOAN0000245,CUST002867,Personal Loan,28216.73,28.74,60,2022-12-12,2027-11-16,16271.74,Active,BR024,Property,LOAN_ORIGINATION,2026-04-18 13:21:49.035106
LOAN0000246,CUST002389,Personal Loan,135343.79,27.26,60,2021-12-02,2026-11-06,54615.1,Active,BR006,Property,LOAN_ORIGINATION,2026-04-18 13:21:49.035106
LOAN0000247,CUST004914,Home Loan,2463278.83,11.58,240,2021-02-19,2040-11-06,1956512.18,Written-Off,BR016,Surety,LOAN_ORIGINATION,2026-04-18 13:21:49.035106
LOAN0000248,CUST008448,Business Loan,4556623.94,15.59,84,2018-05-14,2025-04-07,367734.81,Active,BR041,None,LOAN_ORIGINATION,2026-04-18 13:21:49.035106
LOAN0000249,CUST003244,Home Loan,2656077.67,11.73,240,2023-05-29,2043-02-13,2559644.32,Active,BR010,None,LOAN_ORIGINATION,2026-04-18 13:21:49.035106
LOAN0000250,CUST008719,Business Loan,1815607.65,11.37,84,2023-11-21,2030-10-15,1720178.99,Active,BR021,Vehicle,LOAN_ORIGINATION,2026-04-18 13:21:49.035106
LOAN0000251,CUST007790,Home Loan,2387583.49,9.41,240,2018-01-30,2037-10-17,1784960.32,Active,BR016,Property,LOAN_ORIGINATION,2026-04-18 13:21:49.035106
LOAN0000252,CUST007682,Business Loan,2516749.51,20.71,84,2022-03-15,2029-02-06,1663145.97,Active,BR028,Vehicle,LOAN_ORIGINATION,2026-04-18 13:21:49.035106
LOAN0000253,CUST007064,Personal Loan,42064.06,24.84,60,2020-07-29,2025-07-03,6797.45,Active,BR019,None,LOAN_ORIGINATION,2026-04-18 13:21:49.035106
LOAN0000254,CUST003766,Home Loan,1275263.18,9.25,240,2023-12-20,2043-09-06,1320711.96,Default,BR019,Property,LOAN_ORIGINATION,2026-04-18 13:21:49.035106
LOAN0000255,CUST005923,Personal Loan,87914.58,20.44,60,2020-06-03,2025-05-08,4460.94,Active,BR028,Surety,LOAN_ORIGINATION,2026-04-18 13:21:49.035106
LOAN0000256,CUST000341,Vehicle Finance,688723.67,16.06,72,2020-03-24,2026-02-21,179229.81,Active,BR012,None,LOAN_ORIGINATION,2026-04-18 13:21:49.035106
LOAN0000257,CUST009981,Credit Card,6157.23,21.99,12,2023-12-26,2024-12-20,813.19,Active,BR043,Property,LOAN_ORIGINATION,2026-04-18 13:21:49.035106
LOAN0000258,CUST007802,Business Loan,2232742.06,20.16,84,2022-03-04,2029-01-26,1342420.79,Active,BR016,Vehicle,LOAN_ORIGINATION,2026-04-18 13:21:49.035106
LOAN0000259,CUST007011,Business Loan,77925.12,12.2,84,2022-07-09,2029-06-02,46379.6,Default,BR003,Property,LOAN_ORIGINATION,2026-04-18 13:21:49.035106
LOAN0000260,CUST001011,Home Loan,1076213.39,8.53,240,2020-02-12,2039-10-30,756704.99,Active,BR026,Vehicle,LOAN_ORIGINATION,2026-04-18 13:21:49.035106
LOAN0000261,CUST009754,Personal Loan,64446.68,16.08,60,2020-02-04,2025-01-08,0.0,Closed,BR007,None,LOAN_ORIGINATION,2026-04-18 13:21:49.035106
LOAN0000262,CUST008484,Vehicle Finance,415363.64,14.18,72,2019-05-11,2025-04-09,60265.13,Active,BR030,None,LOAN_ORIGINATION,2026-04-18 13:21:49.035106
LOAN0000263,CUST002880,Home Loan,2299327.19,12.19,240,2020-10-11,2040-06-28,2090011.39,Active,BR018,Cash Deposit,LOAN_ORIGINATION,2026-04-18 13:21:49.035106
LOAN0000264,CUST000555,Vehicle Finance,607186.9,11.65,72,2022-07-26,2028-06-24,327367.31,Active,BR023,Vehicle,LOAN_ORIGINATION,2026-04-18 13:21:49.035106
LOAN0000265,CUST002728,Personal Loan,50240.31,25.96,60,2022-04-05,2027-03-10,26759.62,Active,BR005,Property,LOAN_ORIGINATION,2026-04-18 13:21:49.035106
LOAN0000266,CUST009110,Vehicle Finance,344099.12,15.77,72,2021-05-25,2027-04-24,138008.35,Active,BR028,Vehicle,LOAN_ORIGINATION,2026-04-18 13:21:49.035106
LOAN0000267,CUST008397,Home Loan,1000150.8,12.36,240,2023-11-20,2043-08-07,971664.7,Active,BR028,Property,LOAN_ORIGINATION,2026-04-18 13:21:49.035106
LOAN0000268,CUST008271,Business Loan,1987705.59,13.84,84,2018-06-25,2025-05-19,377034.3,Active,BR039,None,LOAN_ORIGINATION,2026-04-18 13:21:49.035106
LOAN0000269,CUST000528,Home Loan,1215847.64,11.24,240,2021-02-07,2040-10-25,1081820.07,Active,BR017,Cash Deposit,LOAN_ORIGINATION,2026-04-18 13:21:49.035106
LOAN0000270,CUST006617,Credit Card,68149.15,20.07,12,2018-04-30,2019-04-25,3886.55,Active,BR004,None,LOAN_ORIGINATION,2026-04-18 13:21:49.035106
LOAN0000271,CUST003843,Personal Loan,23876.63,17.72,60,2023-04-29,2028-04-02,16889.79,Active,BR042,Surety,LOAN_ORIGINATION,2026-04-18 13:21:49.035106
LOAN0000272,CUST009115,Home Loan,377639.99,11.0,240,2020-06-25,2040-03-12,314592.3,Default,BR022,Cash Deposit,LOAN_ORIGINATION,2026-04-18 13:21:49.035106
LOAN0000273,CUST006241,Vehicle Finance,94201.62,18.25,72,2023-02-22,2029-01-21,64313.51,Active,BR017,Property,LOAN_ORIGINATION,2026-04-18 13:21:49.035106
LOAN0000274,CUST001960,Personal Loan,144959.94,20.19,60,2020-05-06,2025-04-10,20641.92,Default,BR010,None,LOAN_ORIGINATION,2026-04-18 13:21:49.035106
LOAN0000275,CUST007782,Personal Loan,40701.15,24.3,60,2018-08-15,2023-07-20,0.0,Closed,BR026,None,LOAN_ORIGINATION,2026-04-18 13:21:49.035106
LOAN0000276,CUST007684,Personal Loan,111164.92,15.14,60,2021-01-30,2026-01-04,34925.52,Active,BR049,None,LOAN_ORIGINATION,2026-04-18 13:21:49.035106
LOAN0000277,CUST000614,Personal Loan,109340.9,14.18,60,2018-12-24,2023-11-28,0.0,Closed,BR043,Vehicle,LOAN_ORIGINATION,2026-04-18 13:21:49.035106
LOAN0000278,CUST000248,Vehicle Finance,682074.84,11.28,72,2021-12-11,2027-11-10,295566.07,Active,BR026,None,LOAN_ORIGINATION,2026-04-18 13:21:49.035106
LOAN0000279,CUST006773,Home Loan,1347646.61,10.83,240,2018-01-06,2037-09-23,1003190.96,Active,BR044,Property,LOAN_ORIGINATION,2026-04-18 13:21:49.035106
LOAN0000280,CUST007614,Personal Loan,98967.07,26.55,60,2022-05-02,2027-04-06,56901.99,Active,BR008,Property,LOAN_ORIGINATION,2026-04-18 13:21:49.035106
LOAN0000281,CUST003667,Vehicle Finance,341250.99,13.09,72,2020-06-13,2026-05-13,113275.55,Active,BR038,Property,LOAN_ORIGINATION,2026-04-18 13:21:49.035106
LOAN0000282,CUST001216,Home Loan,933084.7,11.3,240,2019-12-25,2039-09-11,702878.44,Active,BR013,None,LOAN_ORIGINATION,2026-04-18 13:21:49.035106
LOAN0000283,CUST005131,Home Loan,2963121.85,10.41,240,2020-11-20,2040-08-07,2292784.68,Active,BR040,Cash Deposit,LOAN_ORIGINATION,2026-04-18 13:21:49.035106
LOAN0000284,CUST001187,Home Loan,2738606.3,11.77,240,2018-05-01,2038-01-16,1684591.94,Active,BR008,None,LOAN_ORIGINATION,2026-04-18 13:21:49.035106
LOAN0000285,CUST004513,Personal Loan,72315.54,15.61,60,2021-07-11,2026-06-15,18859.83,Active,BR049,Property,LOAN_ORIGINATION,2026-04-18 13:21:49.035106
LOAN0000286,CUST001016,Personal Loan,93147.91,23.05,60,2019-02-28,2024-02-02,2487.32,Active,BR020,Property,LOAN_ORIGINATION,2026-04-18 13:21:49.035106
LOAN0000287,CUST005505,Personal Loan,145569.22,28.44,60,2018-07-07,2023-06-11,1004.15,Active,BR001,None,LOAN_ORIGINATION,2026-04-18 13:21:49.035106
LOAN0000288,CUST000033,Personal Loan,54685.86,15.37,60,2019-08-02,2024-07-06,7350.92,Default,BR021,None,LOAN_ORIGINATION,2026-04-18 13:21:49.035106
LOAN0000289,CUST004173,Personal Loan,126893.37,18.08,60,2022-07-28,2027-07-02,63803.06,Active,BR027,Property,LOAN_ORIGINATION,2026-04-18 13:21:49.035106
LOAN0000290,CUST005569,Personal Loan,62463.03,18.23,60,2022-01-18,2026-12-23,28442.69,Active,BR042,None,LOAN_ORIGINATION,2026-04-18 13:21:49.035106
LOAN0000291,CUST000874,Vehicle Finance,708530.34,15.55,72,2023-10-17,2029-09-15,664227.01,Active,BR043,Vehicle,LOAN_ORIGINATION,2026-04-18 13:21:49.035106
LOAN0000292,CUST002269,Vehicle Finance,430410.45,16.64,72,2020-08-01,2026-07-01,124866.16,Active,BR007,Property,LOAN_ORIGINATION,2026-04-18 13:21:49.035106
LOAN0000293,CUST005293,Home Loan,1738259.99,11.06,240,2023-12-24,2043-09-10,1874348.22,Default,BR047,Property,LOAN_ORIGINATION,2026-04-18 13:21:49.035106
LOAN0000294,CUST006230,Vehicle Finance,624497.34,13.8,72,2023-01-26,2028-12-25,486656.09,Active,BR007,Property,LOAN_ORIGINATION,2026-04-18 13:21:49.035106
LOAN0000295,CUST000300,Home Loan,2679625.53,9.5,240,2022-11-04,2042-07-22,2433416.19,Active,BR039,Property,LOAN_ORIGINATION,2026-04-18 13:21:49.035106
LOAN0000296,CUST005928,Personal Loan,43447.28,28.4,60,2020-04-23,2025-03-28,5800.26,Active,BR009,None,LOAN_ORIGINATION,2026-04-18 13:21:49.035106
LOAN0000297,CUST005762,Home Loan,2330755.1,9.23,240,2020-04-07,2039-12-24,1791695.58,Active,BR005,None,LOAN_ORIGINATION,2026-04-18 13:21:49.035106
